image,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
scene_c.png,18.359375,6.134033,5.6488037,7.318115,1.9607544,0.6668091,1.3237,4.8187256,2.8259277,13.195801,1.8005371,15.673828,1.4877319,2.5436401,13.037109,1.1375427,1.6677856,1.689148,0.5119324,0.6057739,2.5024414,1.6052246,2.2964478,5.328369,1.5991211,6.274414,3.4576416,3.3752441,0.6969452,0.9208679,2.9922485,2.1072388,5.3253174,1.3793945,1.4167786,2.583313,5.014038,7.537842,0.88272095,0.6084442,14.428711,0.59013367,2.4353027,1.8463135,0.5470276,1.5319824,2.7801514,1.7150879,0.37193298
skeleton.png,11.499023,4.1137695,10.076904,10.668945,4.067993,2.481079,3.7963867,1.197052,5.6427,11.535645,2.972412,9.851074,0.32978058,2.406311,3.869629,1.8157959,0.9414673,3.0410767,0.7575989,0.8544922,2.430725,3.9093018,2.3101807,2.079773,1.4892578,1.322937,2.5222778,0.6744385,2.3254395,1.9638062,1.1703491,1.0620117,2.2155762,1.9622803,1.9546509,2.7618408,5.5389404,0.9475708,0.85601807,3.0258179,6.7382812,0.9162903,1.3816833,1.4007568,5.0109863,1.9424438,0.86898804,2.5131226,0.57144165
skeleton_c.png,14.2578125,1.1497498,6.677246,16.271973,4.953003,0.7534027,1.8127441,1.7913818,3.4179688,28.36914,2.31781,13.269043,1.3824463,4.168701,2.2460938,0.9162903,0.3730774,4.1900635,0.5390167,0.23231506,0.85372925,0.2521515,1.7379761,2.0126343,1.739502,1.9470215,1.8234253,1.2458801,3.591919,0.4962921,0.26512146,0.17433167,4.40979,0.33988953,0.24604797,2.619934,3.0014038,0.7675171,0.41046143,0.6725311,12.731934,0.9841919,2.746582,0.9613037,4.0893555,1.3465881,0.41160583,1.7074585,0.3124237
street.jpg,13.000488,2.243042,7.8125,1.222992,1.3267517,2.0889282,7.080078,0.9880066,9.7717285,1.6113281,2.1224976,20.922852,0.23555756,2.156067,1.234436,0.8705139,2.8076172,1.1192322,0.2872467,0.8659363,0.106716156,1.2786865,0.636673,1.0650635,0.17757416,0.5203247,4.348755,1.4884949,0.66185,1.9760132,0.1950264,0.033187866,0.39596558,0.07801056,0.3047943,0.85220337,0.5580902,0.30174255,0.522995,0.96206665,2.029419,0.91171265,1.1627197,0.472641,1.7791748,0.58135986,0.21953583,0.98342896,0.3419876
street_c.png,5.3985596,4.2388916,10.760498,8.679199,3.567505,3.4942627,1.6723633,0.76065063,2.0202637,23.583984,61.035156,11.260986,0.46730042,5.7037354,0.8300781,1.6540527,3.6376953,2.0690918,0.18110275,1.3557434,0.34294128,0.7019043,5.154419,8.47168,4.3640137,1.2359619,0.24871826,2.406311,3.0014038,2.7328491,0.36907196,0.3025055,0.17976761,0.5279541,0.6942749,4.992676,1.1100769,0.248909,0.6919861,2.0339966,11.035156,0.69999695,0.8300781,0.4951477,45.092773,2.8930664,0.24967194,2.36969,0.69999695
sunset.png,10.955811,4.699707,8.435059,4.849243,2.798462,7.8063965,4.6417236,1.6098022,6.0302734,0.92315674,16.845703,14.404297,1.0009766,5.706787,6.427002,1.4968872,5.2246094,2.482605,0.9010315,2.444458,1.4183044,3.8909912,3.8909912,6.045532,0.8300781,1.3061523,0.5924225,1.6540527,2.4856567,4.385376,5.282593,1.260376,1.499176,1.0627747,2.0584106,2.6519775,0.5050659,2.6504517,0.6412506,0.5844116,2.1209717,1.0368347,0.92163086,1.1070251,0.8911133,1.197052,1.1611938,2.3513794,0.86898804
sunset_c.png,17.346191,1.6494751,7.3547363,7.885742,3.0563354,7.1655273,7.1411133,6.628418,2.420044,6.137085,14.367676,12.792969,7.3303223,20.043945,9.918213,1.8920898,2.6626587,6.4331055,1.6220093,4.5043945,7.696533,2.2781372,6.2164307,2.5680542,1.3847351,4.626465,1.5144348,5.065918,20.593262,2.748108,5.102539,2.7420044,2.7175903,1.1367798,2.319336,3.7353516,0.8377075,4.168701,1.4526367,1.550293,4.3029785,2.7191162,2.2247314,1.071167,1.5419006,1.9119263,1.1253357,2.1469116,1.5716553
table.png,12.487793,17.27295,4.40979,3.8909912,5.645752,4.7821045,4.623413,5.5023193,1.7593384,2.9129028,7.8125,6.0424805,4.248047,3.2989502,16.259766,1.3137817,5.6121826,2.2460938,3.4210205,0.7255554,1.1611938,2.1591187,2.508545,3.07312,1.9210815,1.2039185,0.15096664,1.1573792,1.3832092,2.1331787,9.521484,1.7608643,3.552246,1.0040283,0.59013367,1.248169,0.6511688,2.1240234,0.8300781,1.1199951,2.0233154,0.4547119,1.1116028,0.74539185,0.6542206,1.4015198,0.743103,1.953125,1.1405945
table_c.png,6.188965,80.078125,7.6782227,1.1352539,2.4490356,9.942627,5.215454,1.4801025,3.9123535,0.46463013,2.1011353,4.248047,0.32348633,0.13875961,4.257202,0.8407593,4.0008545,0.08997917,12.249756,0.6893158,1.2748718,6.298828,1.511383,1.5762329,0.8621216,0.3736496,0.23059845,0.20332336,0.2111435,4.6417236,1.5037537,0.17976761,0.7785797,0.41656494,0.8590698,0.49819946,0.8392334,1.0368347,1.0665894,2.4658203,0.35095215,0.11539459,0.41503906,0.5332947,0.23021698,0.5924225,0.3314972,1.0116577,0.831604
tiger.png,8.117676,2.4856567,14.526367,3.6315918,4.1625977,11.535645,13.208008,1.0650635,15.356445,1.9287109,13.928223,10.247803,0.15764236,3.9886475,0.38414,3.1829834,1.0726929,2.142334,0.71487427,4.1656494,0.40245056,2.7038574,1.7486572,2.2781372,0.44059753,0.51231384,1.4175415,0.8880615,4.147339,1.6418457,0.28057098,0.17032623,0.26016235,0.1745224,1.0490417,2.1209717,0.6214142,0.23345947,0.67100525,2.142334,1.2756348,1.6845703,1.399231,0.96206665,6.5612793,1.7440796,0.2620697,2.7145386,0.74920654
tiger_c.png,11.865234,5.834961,5.3588867,6.7871094,6.842041,16.4917,15.844727,1.436615,13.928223,0.94680786,31.762695,14.086914,1.9241333,7.9040527,24.743652,2.2399902,10.644531,9.075928,2.961731,4.284668,1.5258789,12.890625,9.057617,7.849121,1.9302368,1.3168335,0.48942566,1.3679504,9.881592,10.949707,12.780762,4.4677734,4.3640137,3.6224365,3.62854,5.239868,0.41122437,2.8625488,1.1199951,1.9836426,1.7074585,2.5741577,1.184845,3.3843994,4.0985107,2.5375366,1.8997192,6.3720703,1.7349243
tree.png,8.416748,6.109619,15.759277,3.050232,2.241516,6.512451,4.7302246,1.1550903,17.089844,8.2092285,19.714355,14.550781,0.13132095,2.6184082,1.2268066,2.7694702,0.3850937,1.272583,1.1306763,2.5238037,0.35133362,2.1972656,2.470398,2.9449463,0.7484436,1.2947083,3.8391113,2.1575928,5.114746,1.7364502,0.21400452,0.0521183,0.13809204,0.17814636,1.5129089,3.9001465,0.8895874,0.20771027,0.53634644,6.286621,4.135132,0.8659363,1.4533997,1.096344,7.775879,2.7374268,0.33569336,5.1879883,1.1367798
tree_c.png,9.613037,2.0126343,26.049805,9.326172,4.977417,8.172607,7.2753906,3.1799316,19.042969,10.620117,10.144043,20.837402,0.5695343,6.6101074,2.0324707,2.1697998,0.40855408,2.1270752,0.17108917,1.2771606,0.7778168,1.7364502,2.1438599,2.445984,0.9025574,0.5783081,1.9760132,5.1239014,10.693359,1.084137,0.94833374,0.29392242,1.0795593,0.17061234,0.85754395,3.2073975,0.89645386,0.26931763,1.096344,1.8737793,11.05957,2.281189,3.3569336,1.5853882,13.85498,3.0334473,0.7133484,4.446411,0.4875183
treeelephant.jpg,8.312988,5.4595947,13.183594,3.817749,3.8208008,31.225586,13.708496,0.91171265,9.14917,0.3982544,9.851074,8.905029,1.6342163,8.959961,4.058838,1.5686035,6.427002,3.9794922,0.9376526,2.4337769,1.4656067,7.409668,3.5003662,2.987671,0.6839752,0.5748749,0.2758026,1.0902405,5.2612305,6.8115234,6.1798096,0.8300781,2.0568848,0.43411255,1.4602661,1.864624,0.27008057,0.80566406,0.9857178,0.4322052,0.6855011,1.9622803,0.8415222,1.3069153,2.1957397,1.1146545,0.6931305,2.2476196,1.1871338
treeelephant_c.png,27.319336,2.835083,2.7404785,1.8844604,4.6417236,6.8725586,13.15918,2.5802612,5.810547,1.1924744,7.1899414,14.562988,7.318115,11.517334,10.876465,1.5670776,11.499023,8.71582,1.6342163,3.6560059,0.90408325,3.1707764,2.922058,1.7471313,1.0414124,1.6418457,0.6763458,3.5614014,5.0964355,4.1748047,3.3081055,0.9880066,1.9714355,0.5718231,0.40550232,1.7852783,0.3250122,1.3916016,1.6082764,1.3244629,1.4724731,3.6865234,1.4884949,1.5869141,2.191162,1.1901855,0.79193115,1.5716553,0.8102417
twotrees.jpg,7.3120117,3.5003662,9.625244,5.4595947,2.9342651,17.565918,10.083008,3.2348633,5.1696777,2.0462036,24.523926,6.35376,0.57640076,9.27124,3.250122,2.2628784,1.701355,1.9058228,1.6036987,3.8482666,1.5441895,2.4612427,4.0039062,3.3172607,0.6134033,0.9567261,0.30899048,1.3420105,5.24292,2.6229858,2.36969,0.6137848,0.48294067,0.33931732,1.8066406,2.3391724,0.27713776,0.7266998,0.49324036,0.894928,1.1871338,1.525116,1.0406494,0.87280273,0.97579956,1.5266418,0.42381287,2.6763916,1.2809753
twotrees_c.png,11.083984,4.296875,39.990234,5.6396484,2.7175903,11.419678,10.375977,0.4638672,12.322998,4.0618896,3.0075073,10.174561,0.957489,6.2927246,0.92926025,2.5039673,2.1865845,5.8135986,0.77819824,1.6159058,0.8300781,2.947998,1.2512207,1.0437012,1.1421204,0.93460083,2.4261475,0.90789795,10.125732,6.149292,0.41618347,0.0995636,1.979065,0.7534027,2.2262573,2.7618408,1.979065,0.57640076,1.0246277,1.8341064,3.4362793,1.6769409,1.4183044,1.1100769,7.8796387,3.2287598,0.26111603,3.2714844,1.8936157
upsidedownwoman.png,6.994629,12.817383,18.188477,4.0802,2.7740479,18.200684,12.744141,5.3710938,2.2750854,3.2226562,7.281494,5.7281494,0.78964233,2.380371,6.756592,1.0780334,0.81863403,0.36067963,7.3120117,0.6816864,6.1035156,3.479004,3.363037,2.5985718,0.93307495,0.60920715,0.23555756,0.21915436,9.387207,2.8930664,4.1168213,0.3944397,2.5268555,0.3025055,1.6662598,1.3679504,0.43067932,0.8918762,0.6778717,2.770996,0.8834839,0.5443573,1.0658264,0.8857727,0.85601807,1.1802673,0.47950745,2.079773,1.7227173
upsidedownwoman_c.png,11.053467,5.3497314,13.647461,10.852051,1.4831543,5.7281494,5.541992,5.8502197,2.256775,3.1555176,6.591797,11.218262,0.72135925,4.6783447,26.513672,1.0986328,1.6540527,0.46920776,1.6921997,0.68359375,6.109619,4.9072266,4.0771484,6.488037,1.0856628,1.3053894,1.3298035,0.6462097,4.6936035,4.574585,8.227539,1.260376,3.4057617,0.8880615,4.8309326,3.0761719,1.1901855,2.4673462,0.7205963,1.121521,2.9632568,0.39711,1.1291504,0.96588135,0.41809082,1.3198853,1.6921997,2.116394,1.4022827
vangogh.jpg,5.1849365,11.730957,14.697266,3.616333,1.2954712,3.3111572,0.96588135,3.0334473,0.56266785,9.259033,43.79883,10.614014,0.58174133,1.663208,2.8549194,0.9742737,2.5024414,0.46081543,4.7973633,0.535202,3.2226562,0.94070435,7.043457,9.100342,2.1224976,1.3877869,0.4081726,0.18367767,2.458191,2.9800415,1.4930725,0.056362152,0.48942566,0.23365021,1.9363403,3.8513184,0.76942444,1.3801575,0.38471222,3.4881592,3.8024902,0.13046265,0.41732788,0.30460358,1.725769,0.8277893,0.38394928,1.6052246,2.0507812
vangogh_c.png,7.5012207,2.0980835,11.175537,4.91333,0.6351471,1.210022,1.7715454,1.6738892,1.7868042,18.701172,5.1879883,8.581543,0.27332306,1.7089844,1.3565063,0.9414673,0.82473755,1.0993958,0.9414673,0.4421234,1.1940002,0.869751,1.8844604,2.722168,0.94680786,1.0986328,3.85437,0.29067993,2.1362305,1.4640808,0.3004074,0.033664703,0.8178711,0.13408661,0.99487305,2.3986816,2.9785156,0.53596497,0.26893616,1.5640259,5.429077,0.23593903,0.7358551,0.45433044,1.8234253,0.9124756,0.33950806,1.5472412,0.7095337
wife.png,18.38379,1.2237549,10.247803,17.1875,6.0546875,0.91934204,1.9424438,1.8218994,4.5959473,5.1879883,3.4118652,10.717773,1.739502,7.0861816,11.61499,0.60806274,1.2649536,3.970337,0.20542145,1.0757446,2.7252197,2.3101807,2.5939941,2.7374268,1.8737793,3.1646729,2.4002075,3.6132812,1.8722534,1.5144348,3.1738281,3.0975342,4.849243,2.4627686,1.0932922,3.7963867,3.62854,2.5665283,1.3450623,0.4169464,17.932129,1.8981934,2.2994995,1.8112183,3.7475586,1.58844,2.645874,1.6921997,0.4272461
wife_c.png,12.890625,3.3935547,4.360962,15.588379,7.58667,2.1743774,2.532959,3.0838013,3.1173706,17.150879,4.4158936,18.50586,3.1860352,5.508423,6.6833496,0.6221771,1.3626099,5.5999756,0.62065125,0.45776367,0.68588257,0.90789795,1.8814087,2.8045654,2.055359,1.7837524,0.43754578,2.494812,2.8152466,0.84762573,1.1070251,0.96969604,4.193115,0.81863403,0.2286911,1.7715454,1.612854,0.78964233,0.8911133,1.0139465,13.305664,1.0032654,2.5009155,1.0612488,13.061523,2.140808,0.73165894,2.0767212,0.34294128
woman.png,7.9589844,5.7922363,11.785889,9.893799,4.992676,2.4993896,4.5410156,1.9302368,6.7504883,3.4820557,3.1738281,7.183838,0.14429092,1.5838623,4.611206,0.7423401,0.53596497,0.69847107,0.6252289,0.43830872,0.9819031,2.5024414,1.5823364,3.7017822,0.8216858,0.7446289,0.737381,0.48675537,0.72402954,1.0269165,1.5228271,1.1627197,1.4205933,0.63819885,1.1634827,1.6738892,1.6036987,0.6450653,0.4322052,0.7873535,2.6626587,0.49247742,1.1985779,1.4251709,1.1428833,1.3122559,0.89645386,1.8157959,0.35743713
woman_c.png,8.557129,3.3538818,16.271973,9.484863,3.7994385,0.5329132,0.9552002,1.5655518,2.7557373,15.917969,3.4423828,16.870117,0.289917,1.2695312,3.3721924,0.4081726,0.43640137,1.4884949,0.30155182,0.16088486,0.8216858,0.9109497,1.348114,4.9682617,1.4129639,1.4160156,0.87127686,0.78811646,0.9765625,0.46463013,0.59013367,0.77705383,3.5949707,0.7331848,0.5825043,1.6830444,2.9342651,0.9994507,0.40245056,0.70648193,17.06543,0.33893585,1.3046265,0.9262085,3.1463623,1.1451721,0.75683594,1.6647339,0.19292831
